region_id,date,year,lat,lon,hcho_value,cloud_fraction
punjab_stubble_belt,2021-10-15,2021,31.325,74.625,0.00027265123169032535,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.675,0.0002698937302539491,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.725,0.0002624628145446344,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.775,0.00029085196005123167,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.825,0.0002867244090361588,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.875,0.0002751236746683801,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.925,0.00036772188729660403,0
punjab_stubble_belt,2021-10-15,2021,31.325,74.975,0.0004055876224203118,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.025,0.0003082198556897027,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.075,0.0003075504709404527,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.125,0.00039377612447542203,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.175,0.000294206426909033,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.225,0.00045664669494625967,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.275,0.000378700595926437,0
punjab_stubble_belt,2021-10-15,2021,31.325,75.3,0.0002952077297488986,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.625,0.00022275599769993825,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.675,0.00021206987372949287,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.725,0.0003676791695715393,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.775,0.00028149679179182715,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.825,0.00022186723603412562,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.875,0.00023179312835417478,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.925,0.00038694311306297435,0
punjab_stubble_belt,2021-10-15,2021,31.375,74.975,0.00037437760376735535,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.025,0.00031277313509717116,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.075,0.0003088419470970713,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.125,0.0003551255820663316,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.175,0.00031940777897052617,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.225,0.0004417907051647655,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.275,0.00037602685051588554,0
punjab_stubble_belt,2021-10-15,2021,31.375,75.3,0.00031828172517133326,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.625,0.00019935182386106084,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.675,0.00019622744277721115,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.725,0.0004441915819113638,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.775,0.0002501320728829626,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.825,0.00014182883524695847,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.875,0.00016720158937426767,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.925,0.0003404746052512509,0
punjab_stubble_belt,2021-10-15,2021,31.425,74.975,0.00029134212107709203,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.025,0.000360238701989683,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.075,0.0003933970622790489,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.125,0.00036571455965819896,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.175,0.00027871071808520907,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.225,0.0002726387096932098,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.275,0.00027110735210143295,0
punjab_stubble_belt,2021-10-15,2021,31.425,75.3,0.00021353707835004013,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.625,0.00028492430261277174,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.675,0.0002550157723067133,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.725,0.00032495201493587674,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.775,0.00018060025594927894,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.825,2.2270971722407927e-05,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.875,-8.144778763136312e-05,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.925,2.3178700107439935e-05,0
punjab_stubble_belt,2021-10-15,2021,31.475,74.975,0.00022067466082402955,0
punjab_stubble_belt,2021-10-15,2021,31.475,75.025,0.0004654914458532114,0
punjab_stubble_belt,2021-10-15,2021,31.475,75.075,0.0005347334374631959,0
punjab_stubble_belt,2021-10-15,2021,31.475,75.125,0.0004106102702122796,0
