region_id,date,lat,lon,hcho_value,cloud_fraction,period,hcho_calibrated
delhi_ncr,2025-11-15,28.525,77.025,0.0003072034042659,0.1441897612933039,historical,0.0003072034042659
delhi_ncr,2025-11-15,28.525,77.075,0.0003059134502477,0.1411380152895202,historical,0.0003059134502477
delhi_ncr,2025-11-15,28.525,77.125,0.0002843370372752,0.1338576989196504,historical,0.0002843370372752
delhi_ncr,2025-11-15,28.525,77.175,0.000274814496654,0.1455923935024627,historical,0.000274814496654
delhi_ncr,2025-11-15,28.525,77.225,0.0002925023104619,0.1506876781350599,historical,0.0002925023104619
delhi_ncr,2025-11-15,28.525,77.275,0.0003244840388321,0.1526527082726024,historical,0.0003244840388321
delhi_ncr,2025-11-15,28.525,77.325,0.0003652955649909,0.1520341123230672,historical,0.0003652955649909
delhi_ncr,2025-11-15,28.525,77.375,0.0004068317522855,0.149983665574346,historical,0.0004068317522855
delhi_ncr,2025-11-15,28.525,77.425,0.0004027846488878,0.1582615928850952,historical,0.0004027846488878
delhi_ncr,2025-11-15,28.525,77.475,0.0003976853477451,0.1582966834112878,historical,0.0003976853477451
delhi_ncr,2025-11-15,28.525,77.525,0.0003841543026393,0.1549478973574974,historical,0.0003841543026393
delhi_ncr,2025-11-15,28.525,77.55,0.0003730985387311,0.1417578727674927,historical,0.0003730985387311
delhi_ncr,2025-11-15,28.575,76.825,0.0002770545580411,0.1250553339468296,historical,0.0002770545580411
delhi_ncr,2025-11-15,28.575,76.875,0.0002453621294828,0.1326035952894476,historical,0.0002453621294828
delhi_ncr,2025-11-15,28.575,76.925,0.0002834140078002,0.1461390261202066,historical,0.0002834140078002
delhi_ncr,2025-11-15,28.575,76.975,0.0002843054477854,0.147280107271758,historical,0.0002843054477854
delhi_ncr,2025-11-15,28.575,77.025,0.0002924165598073,0.1479303040573588,historical,0.0002924165598073
delhi_ncr,2025-11-15,28.575,77.075,0.0003114627674487,0.1496808565610039,historical,0.0003114627674487
delhi_ncr,2025-11-15,28.575,77.125,0.0003371686619874,0.1531900693192213,historical,0.0003371686619874
delhi_ncr,2025-11-15,28.575,77.175,0.0003451124094188,0.1620434576119714,historical,0.0003451124094188
delhi_ncr,2025-11-15,28.575,77.225,0.0003617211670493,0.1647841301814324,historical,0.0003617211670493
delhi_ncr,2025-11-15,28.575,77.275,0.0003861586885562,0.1643831119895448,historical,0.0003861586885562
delhi_ncr,2025-11-15,28.575,77.325,0.0004132343259956,0.1618516847917517,historical,0.0004132343259956
delhi_ncr,2025-11-15,28.575,77.375,0.0004213575255411,0.1603304179167247,historical,0.0004213575255411
delhi_ncr,2025-11-15,28.575,77.425,0.0004325056900407,0.1571074336455175,historical,0.0004325056900407
