region_id,date,lat,lon,hcho_value,cloud_fraction
punjab_stubble_belt,2026-08-16,31.325,74.625,0.00016073609686745573,0.14376146411218224
punjab_stubble_belt,2026-08-16,31.325,74.675,0.00014804330766592517,0.14699035360726065
punjab_stubble_belt,2026-08-16,31.325,74.725,0.0001574871048536477,0.18000505722388996
punjab_stubble_belt,2026-08-16,31.325,74.775,0.00015545079184618108,0.1765313893368209
punjab_stubble_belt,2026-08-16,31.325,74.825,0.00016151806839531394,0.16125314206292127
punjab_stubble_belt,2026-08-16,31.325,74.875,0.00017029092220401982,0.143702883255921
punjab_stubble_belt,2026-08-16,31.325,74.925,0.00015864674006565586,0.1458171561307563
punjab_stubble_belt,2026-08-16,31.325,74.975,0.00017946398173580787,0.14777771193668135
punjab_stubble_belt,2026-08-16,31.325,75.025,0.0001666611223309784,0.15558150848655422
punjab_stubble_belt,2026-08-16,31.325,75.075,0.00016019165818382297,0.15828313778234704
punjab_stubble_belt,2026-08-16,31.325,75.125,0.00016391616249803595,0.1542249377289827
punjab_stubble_belt,2026-08-16,31.325,75.175,0.00016154083296078553,0.14571773132978127
punjab_stubble_belt,2026-08-16,31.325,75.225,0.00016808519879288512,0.1482055943763983
punjab_stubble_belt,2026-08-16,31.325,75.275,0.00019096335313891714,0.15585686082897426
punjab_stubble_belt,2026-08-16,31.325,75.3,0.00020291719812016166,0.1595445193914798
punjab_stubble_belt,2026-08-16,31.375,74.625,0.00016640752802557222,0.15385341915269887
punjab_stubble_belt,2026-08-16,31.375,74.675,0.00015779262516742542,0.1445696444299158
punjab_stubble_belt,2026-08-16,31.375,74.725,0.00016563325447365256,0.17665567540121008
punjab_stubble_belt,2026-08-16,31.375,74.775,0.00016108911887189898,0.17404397019617945
punjab_stubble_belt,2026-08-16,31.375,74.825,0.00015982064908711736,0.1665382295391085
punjab_stubble_belt,2026-08-16,31.375,74.875,0.00016007765552059273,0.15903659927994265
punjab_stubble_belt,2026-08-16,31.375,74.925,0.00015027592172592435,0.1556080468914795
punjab_stubble_belt,2026-08-16,31.375,74.975,0.00016407819033326435,0.15912525348886195
punjab_stubble_belt,2026-08-16,31.375,75.025,0.00016198632014407645,0.16809876067835944
punjab_stubble_belt,2026-08-16,31.375,75.075,0.000156534447961317,0.17134407959848316
punjab_stubble_belt,2026-08-16,31.375,75.125,0.00015072697576552313,0.1668729707438615
punjab_stubble_belt,2026-08-16,31.375,75.175,0.00014889310891280376,0.15539998712647812
punjab_stubble_belt,2026-08-16,31.375,75.225,0.0001452562420283458,0.15997915666815452
punjab_stubble_belt,2026-08-16,31.375,75.275,0.00018009324606060894,0.15676397876390344
punjab_stubble_belt,2026-08-16,31.375,75.3,0.0002030238982225922,0.15296793455964844
punjab_stubble_belt,2026-08-16,31.425,74.625,0.00016576894114557605,0.16847477838698516
punjab_stubble_belt,2026-08-16,31.425,74.675,0.0001713726188716998,0.15143873959569057
punjab_stubble_belt,2026-08-16,31.425,74.725,0.00017514603458697924,0.1682608645240025
punjab_stubble_belt,2026-08-16,31.425,74.775,0.00017607458749918477,0.16646775534965338
punjab_stubble_belt,2026-08-16,31.425,74.825,0.00016869271033727776,0.16891674368396226
punjab_stubble_belt,2026-08-16,31.425,74.875,0.0001565909525567095,0.17368849972636977
punjab_stubble_belt,2026-08-16,31.425,74.925,0.0001504014680017231,0.16786369145000302
punjab_stubble_belt,2026-08-16,31.425,74.975,0.00014794635255245252,0.17104553470984063
punjab_stubble_belt,2026-08-16,31.425,75.025,0.00015580750654880566,0.17975362586556945
punjab_stubble_belt,2026-08-16,31.425,75.075,0.00015109618489333863,0.18150838043424625
punjab_stubble_belt,2026-08-16,31.425,75.125,0.0001354334194100383,0.1757172813736008
punjab_stubble_belt,2026-08-16,31.425,75.175,0.00013579026162975448,0.16959023694491154
punjab_stubble_belt,2026-08-16,31.425,75.225,0.00012279016916549428,0.16790742244053344
punjab_stubble_belt,2026-08-16,31.425,75.275,0.00016795221281200748,0.15127426537417824
punjab_stubble_belt,2026-08-16,31.425,75.3,0.00020167776510780403,0.1348911025675432
punjab_stubble_belt,2026-08-16,31.475,74.625,0.000171697567248814,0.16089868862214535
punjab_stubble_belt,2026-08-16,31.475,74.675,0.0001646129284436227,0.15975216088653615
punjab_stubble_belt,2026-08-16,31.475,74.725,0.0001610006257378469,0.17810003426889606
punjab_stubble_belt,2026-08-16,31.475,74.775,0.00017584307113865642,0.16289896618573022
punjab_stubble_belt,2026-08-16,31.475,74.825,0.00018293107349729354,0.15724198753815982
punjab_stubble_belt,2026-08-16,31.475,74.875,0.00018339783198529096,0.16243953315703136
punjab_stubble_belt,2026-08-16,31.475,74.925,0.00019069410014133654,0.16883711700054463
punjab_stubble_belt,2026-08-16,31.475,74.975,0.00017242469974636473,0.1711155368670885
punjab_stubble_belt,2026-08-16,31.475,75.025,0.00014316615341732883,0.18189462427340516
punjab_stubble_belt,2026-08-16,31.475,75.075,0.00012793398599182166,0.18738510763095134
punjab_stubble_belt,2026-08-16,31.475,75.125,0.00012996666198067773,0.18525015736147646
punjab_stubble_belt,2026-08-16,31.475,75.175,0.00013962359778986659,0.17662953992594474
punjab_stubble_belt,2026-08-16,31.475,75.225,0.00012223792776508595,0.16903990138700972
punjab_stubble_belt,2026-08-16,31.475,75.275,0.0001718309078639945,0.1426489695131912
punjab_stubble_belt,2026-08-16,31.525,74.625,0.00018947484544813045,0.17586669189384294
punjab_stubble_belt,2026-08-16,31.525,74.675,0.00016996472945710305,0.18800658834250236
punjab_stubble_belt,2026-08-16,31.525,74.725,0.00016996948830611767,0.14958507626873896
punjab_stubble_belt,2026-08-16,31.525,74.775,0.00016278521149299012,0.14667438110917277
punjab_stubble_belt,2026-08-16,31.525,74.825,0.00015595015287358306,0.15068064865015487
punjab_stubble_belt,2026-08-16,31.525,74.875,0.00014910485506670226,0.1591362534015219
punjab_stubble_belt,2026-08-16,31.525,74.925,0.00013866204748208476,0.17487320930519992
punjab_stubble_belt,2026-08-16,31.525,74.975,0.00016483202280219357,0.19227519193783424
punjab_stubble_belt,2026-08-16,31.525,75.025,0.0001390154120389375,0.2040951000768362
punjab_stubble_belt,2026-08-16,31.525,75.075,0.00012971606967631866,0.20329911521513486
punjab_stubble_belt,2026-08-16,31.525,75.125,0.00014242151040943338,0.19010597805641388
