region_id,date,lat,lon,hcho_value,cloud_fraction
delhi_ncr,2026-08-16,28.375,76.825,0.00013594745828306471,0.21043922931722814
delhi_ncr,2026-08-16,28.375,76.875,0.00013965701409521448,0.2115562653125992
delhi_ncr,2026-08-16,28.375,76.925,0.0001705230403519581,0.2127394666715957
delhi_ncr,2026-08-16,28.375,76.975,0.0001584081191251567,0.20689025884963155
delhi_ncr,2026-08-16,28.375,77.025,0.00016457600845452434,0.18517284949174267
delhi_ncr,2026-08-16,28.375,77.075,0.000185099824809048,0.1556840230826847
delhi_ncr,2026-08-16,28.375,77.125,0.00016983240990426005,0.1539670338659796
delhi_ncr,2026-08-16,28.375,77.175,0.00017068443314661398,0.16887038663872883
delhi_ncr,2026-08-16,28.375,77.225,0.0001895583439188924,0.20133331042793803
delhi_ncr,2026-08-16,28.375,77.275,0.0002030950642776095,0.2161558482325761
delhi_ncr,2026-08-16,28.375,77.325,0.00020711411302945667,0.20628005116848078
delhi_ncr,2026-08-16,28.375,77.375,0.00021175268111960148,0.18144209488267893
delhi_ncr,2026-08-16,28.375,77.425,0.00018609145700630069,0.16700175267036055
delhi_ncr,2026-08-16,28.375,77.475,0.00017609614071878376,0.14818654229184539
delhi_ncr,2026-08-16,28.375,77.525,0.0001720963320021475,0.15312108520348436
delhi_ncr,2026-08-16,28.375,77.55,0.00017254566711187824,0.16680098087076212
delhi_ncr,2026-08-16,28.425,76.825,0.0001549051083697577,0.1994935056094502
delhi_ncr,2026-08-16,28.425,76.875,0.00014725089188506548,0.19382186798544998
delhi_ncr,2026-08-16,28.425,76.925,0.0001867592076300616,0.19984824606340584
delhi_ncr,2026-08-16,28.425,76.975,0.00018248395630563407,0.21107830227878754
delhi_ncr,2026-08-16,28.425,77.025,0.00019486295113626257,0.20884290913037323
delhi_ncr,2026-08-16,28.425,77.075,0.00021695272826866458,0.194750246068823
delhi_ncr,2026-08-16,28.425,77.125,0.00018446786426019445,0.18528882616833545
delhi_ncr,2026-08-16,28.425,77.175,0.0002058175456451922,0.1899680780513296
delhi_ncr,2026-08-16,28.425,77.225,0.00019748039875465672,0.18805073329535474
delhi_ncr,2026-08-16,28.425,77.275,0.00019403473172557062,0.180504458208362
delhi_ncr,2026-08-16,28.425,77.325,0.00019934409197628418,0.1693264529392349
delhi_ncr,2026-08-16,28.425,77.375,0.00019213252307714992,0.16935045220789197
delhi_ncr,2026-08-16,28.425,77.425,0.0001803833615213301,0.15637245219490006
delhi_ncr,2026-08-16,28.425,77.475,0.00015543669363528344,0.14526571150069117
delhi_ncr,2026-08-16,28.425,77.525,0.00014105606099537265,0.14876212264747937
delhi_ncr,2026-08-16,28.425,77.55,0.00014722991560661735,0.17130380468873396
delhi_ncr,2026-08-16,28.475,76.825,0.00017355726016075282,0.17937064547802076
delhi_ncr,2026-08-16,28.475,76.875,0.00017344646514519887,0.17209857721973473
delhi_ncr,2026-08-16,28.475,76.925,0.00022099575322962115,0.18864437267039944
delhi_ncr,2026-08-16,28.475,76.975,0.00021220410486028014,0.21508959683724016
delhi_ncr,2026-08-16,28.475,77.025,0.00021924922154557513,0.2254760591776751
delhi_ncr,2026-08-16,28.475,77.075,0.00023584050231731672,0.21773784112136763
delhi_ncr,2026-08-16,28.475,77.125,0.00019530564351213963,0.19679110110634787
delhi_ncr,2026-08-16,28.475,77.175,0.00023137103442138977,0.18872734984657968
delhi_ncr,2026-08-16,28.475,77.225,0.0002049809226006757,0.16295467718348292
delhi_ncr,2026-08-16,28.475,77.275,0.00018936347501583953,0.14164220865353383
delhi_ncr,2026-08-16,28.475,77.325,0.00019370145251680163,0.13301075552798883
delhi_ncr,2026-08-16,28.475,77.375,0.00016901240483045368,0.1513366268892787
delhi_ncr,2026-08-16,28.475,77.425,0.00016298643044999257,0.13811078591987422
delhi_ncr,2026-08-16,28.475,77.475,0.00012814807755044626,0.14124876969362193
delhi_ncr,2026-08-16,28.475,77.525,0.00010758604056930464,0.13243987881228875
delhi_ncr,2026-08-16,28.475,77.55,0.00010700225539249532,0.07928639972935704
delhi_ncr,2026-08-16,28.525,76.825,0.0001631759392613139,0.16454671819354258
delhi_ncr,2026-08-16,28.525,76.875,0.00020833737757502133,0.15742811509960633
delhi_ncr,2026-08-16,28.525,76.925,0.000259403676117243,0.1951028768830809
delhi_ncr,2026-08-16,28.525,76.975,0.0002323111316520741,0.2264367806681227
delhi_ncr,2026-08-16,28.525,77.025,0.00021292256587193228,0.22866926342596577
delhi_ncr,2026-08-16,28.525,77.075,0.00020725486808335336,0.20213640986666165
delhi_ncr,2026-08-16,28.525,77.125,0.00018522391049802302,0.1596485511113476
delhi_ncr,2026-08-16,28.525,77.175,0.00022584944007565555,0.15543818528526285
delhi_ncr,2026-08-16,28.525,77.225,0.00020778564017378734,0.136981217765175
delhi_ncr,2026-08-16,28.525,77.275,0.00019333605300132133,0.12340432494534714
delhi_ncr,2026-08-16,28.525,77.325,0.00019144449253704105,0.119750889328162
delhi_ncr,2026-08-16,28.525,77.375,0.00016585132448608767,0.12405974376551658
delhi_ncr,2026-08-16,28.525,77.425,0.000140210523757341,0.1096341272542534
delhi_ncr,2026-08-16,28.525,77.475,0.00011568560041225418,0.14200211017149442
delhi_ncr,2026-08-16,28.525,77.525,9.867791403185093e-05,0.11843830962331396
delhi_ncr,2026-08-16,28.525,77.55,0.00012550656180528632,0.08086611618195445
