region_id,date,lat,lon,hcho_value,cloud_fraction
kanpur_industrial,2025-11-15,26.325,80.175,0.00026995172420232614,0.13033530698752124
kanpur_industrial,2025-11-15,26.325,80.225,0.0002562896238427078,0.1340432567721747
kanpur_industrial,2025-11-15,26.325,80.275,0.0002606600375666616,0.13703622235987262
kanpur_industrial,2025-11-15,26.325,80.325,0.0002483118013944808,0.1378596248993196
kanpur_industrial,2025-11-15,26.325,80.375,0.00022544127598035947,0.13687456977775936
kanpur_industrial,2025-11-15,26.325,80.425,0.00023135015875527765,0.12951343310016142
kanpur_industrial,2025-11-15,26.325,80.475,0.00025378789880710654,0.12206145668367269
kanpur_industrial,2025-11-15,26.325,80.525,0.0002800455741383672,0.12296814345955799
kanpur_industrial,2025-11-15,26.325,80.55,0.0002742553435837288,0.12116848009793213
kanpur_industrial,2025-11-15,26.375,80.175,0.0002689439804223394,0.1284530096889789
kanpur_industrial,2025-11-15,26.375,80.225,0.00025004159046468073,0.12979301077062436
kanpur_industrial,2025-11-15,26.375,80.275,0.00023201157118474044,0.13317433004676668
kanpur_industrial,2025-11-15,26.375,80.325,0.00026192898254916977,0.14281414528402428
kanpur_industrial,2025-11-15,26.375,80.375,0.000246701773653706,0.12985620230651526
kanpur_industrial,2025-11-15,26.375,80.425,0.00024001613531237208,0.12122576278882813
kanpur_industrial,2025-11-15,26.375,80.475,0.0002451684908880088,0.11746668125831147
kanpur_industrial,2025-11-15,26.375,80.525,0.00026791366250007714,0.11919742022567521
kanpur_industrial,2025-11-15,26.425,80.175,0.0002577980212808245,0.12292530161294778
kanpur_industrial,2025-11-15,26.425,80.225,0.00025671622139889546,0.12875335260585302
kanpur_industrial,2025-11-15,26.425,80.275,0.0002527436731247512,0.13145227339548612
kanpur_industrial,2025-11-15,26.425,80.325,0.00026327170313460727,0.12810065168920276
kanpur_industrial,2025-11-15,26.425,80.375,0.0002469085931650646,0.12597267229108
kanpur_industrial,2025-11-15,26.425,80.425,0.00023529775555620314,0.1260279626963095
kanpur_industrial,2025-11-15,26.425,80.475,0.00023289572201898364,0.1236210043400561
kanpur_industrial,2025-11-15,26.425,80.525,0.00024638457232380764,0.11168331428317303
kanpur_industrial,2025-11-15,26.425,80.55,0.00025435203089297823,0.11446412514378407
kanpur_industrial,2025-11-15,26.475,80.175,0.0002479649607562815,0.11899458019001816
kanpur_industrial,2025-11-15,26.475,80.225,0.00025062208089523765,0.12671118260205413
kanpur_industrial,2025-11-15,26.475,80.275,0.00025689872829555237,0.1296044816595414
kanpur_industrial,2025-11-15,26.475,80.325,0.0002558523857601025,0.12607710077664888
kanpur_industrial,2025-11-15,26.475,80.375,0.00024671775378640827,0.12618211245245176
kanpur_industrial,2025-11-15,26.475,80.425,0.000242879850613809,0.12555515496963787
kanpur_industrial,2025-11-15,26.475,80.475,0.00024223788642159877,0.12382175721128544
kanpur_industrial,2025-11-15,26.475,80.525,0.00024213108557618836,0.1202213428918575
kanpur_industrial,2025-11-15,26.475,80.55,0.00024204534401111043,0.11955043800156906
kanpur_industrial,2025-11-15,26.525,80.175,0.00024131930045511943,0.11736256103687885
kanpur_industrial,2025-11-15,26.525,80.225,0.00025424012455656583,0.12397202680330958
kanpur_industrial,2025-11-15,26.525,80.275,0.0002668147048745761,0.1274112531081112
kanpur_industrial,2025-11-15,26.525,80.325,0.0002560590121975418,0.12401516197213275
kanpur_industrial,2025-11-15,26.525,80.375,0.00025525845893251863,0.12436621775287494
kanpur_industrial,2025-11-15,26.525,80.425,0.00025713722112211926,0.12361040250497524
kanpur_industrial,2025-11-15,26.525,80.475,0.0002576483909084811,0.12453171630020696
kanpur_industrial,2025-11-15,26.525,80.525,0.0002520472198779734,0.13132127803917018
kanpur_industrial,2025-11-15,26.525,80.55,0.00025930319684773614,0.132939913756767
kanpur_industrial,2025-11-15,26.575,80.175,0.00023971081422499973,0.11896285657829284
kanpur_industrial,2025-11-15,26.575,80.225,0.0002813174339465323,0.12091936517614002
kanpur_industrial,2025-11-15,26.575,80.275,0.0002956259663425889,0.12487512126247216
kanpur_industrial,2025-11-15,26.575,80.325,0.0002745622527966726,0.11443317214216372
kanpur_industrial,2025-11-15,26.575,80.375,0.00027846370736998833,0.11644013260160352
kanpur_industrial,2025-11-15,26.575,80.425,0.00027419753973025984,0.12248990299284745
kanpur_industrial,2025-11-15,26.575,80.475,0.0002693153410457913,0.13008324129964502
kanpur_industrial,2025-11-15,26.575,80.525,0.0002752284320656424,0.13647327636684095
kanpur_industrial,2025-11-15,26.575,80.55,0.00027219918921959696,0.13504957335437212
