region_id,station_id,station_name,date,aqi,hcho_value,cloud_fraction,match_distance_km
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-08,447.0,0.0003655932704266,0.253335017097482,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-09,411.7,0.0001878278338199,0.1274533900415541,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-10,456.3,0.0003297151333765,0.1397492773841337,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-11,474.7,0.0003189166661439,0.1195640126792275,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-12,500.8,0.0004228151847976,0.1341933804768342,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-13,464.7,0.0004124879209337,0.267540011072345,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-14,409.4,0.0003980073590462,0.2090913627493763,2.5
delhi_ncr,5613,"ITO, New Delhi - CPCB",2025-11-15,423.3,0.0002944506153297,0.1155243872076022,2.5
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-15,143.5,0.0002730560499872,0.0,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-16,113.3,0.000333419145401,0.0011032713400544,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-17,296.6,0.0002601462630596,0.1297737493134175,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-18,168.6,0.0003345427856297,0.2436189714117423,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-19,278.0,0.0003656506545491,0.1820071542927239,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-20,481.2,0.0006374554549549,0.2056507687973401,4.51
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-21,373.9,0.0002400254200983,0.2952305516130167,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-22,328.6,0.0001816219579034,0.275978962514767,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-23,277.6,0.0002587192429104,0.2337802662096439,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-24,242.0,0.000131023844836,0.1171846953199691,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-25,279.5,0.000524252624447,0.1334363225993133,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-26,317.1,0.0003859833607127,0.0269655773325788,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-10-31,205.8,0.0002775275719384,0.2758695546997315,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-01,324.8,0.0005380818649783,0.2996494166801267,4.51
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-02,300.0,0.0002697644781667,0.2037490535192933,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-03,313.3,0.0001857405157342,0.2019860084535441,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-04,308.7,0.000358760092257,0.0928636666765598,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-05,296.6,0.0003636412209369,0.0028032773185054,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-06,313.3,0.0002578418982253,0.0,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-07,248.0,0.0002989574527184,0.0594977529742217,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-08,205.4,0.0003877598205048,0.242182975307056,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-09,208.9,0.0003424735014656,0.1351335206581237,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-10,265.9,0.0003990591860137,0.2069626676892543,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-11,252.2,0.0003797761869293,0.1087736688068342,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-12,259.0,0.0002090495501269,0.1585208637168088,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-13,311.7,0.000241906061757,0.2882126676694299,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-14,444.9,0.0003294083122592,0.2158294428859057,1.92
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",2025-11-15,235.1,0.0003230447344425,0.127626996873537,1.92
